date,temperature_2m_mean,temperature_2m_min,temperature_2m_max,wind_speed_10m_mean,wind_speed_10m_max,wind_direction_10m_dominant,precipitation_sum,snowfall_sum,relative_humidity_2m_mean,surface_pressure_mean,blh_min_m,blh_mean_m,vz_day,cams_pm2_5,cams_pm10,cams_nitrogen_dioxide,cams_sulphur_dioxide,cams_carbon_monoxide,cams_ozone
2025-12-10,-22.8,-25.6,-20.0,8.7,17.9,330,0.0,0.0,73,970.6,10.0,361,1,9.33,12.03,4.53,12.14,509.96,66.38
2025-12-11,-16.4,-26.2,-9.8,10.7,14.0,123,0.0,0.0,65,972.5,65.0,153,1,12.62,14.9,7.01,17.7,303.62,67.96
2025-12-12,-5.3,-10.3,-2.2,11.9,16.9,161,0.0,0.0,59,951.4,95.0,345,0,7.61,9.4,4.42,11.44,254.25,80.71
2025-12-13,-3.0,-5.9,-0.8,18.3,22.5,222,3.4,2.31,92,945.2,515.0,682,0,4.35,5.29,4.08,11.45,230.5,51.42
2025-12-14,-2.2,-5.9,2.7,15.4,25.6,188,0.2,0.0,90,945.1,340.0,554,0,3.11,3.2,4.61,12.69,237.17,60.0
2025-12-15,-7.3,-9.9,2.8,27.8,37.4,225,5.3,2.8,81,948.8,870.0,1487,0,2.57,3.22,2.3,7.96,185.42,61.88
2025-12-16,-8.0,-10.1,-5.3,25.0,32.1,221,1.4,0.91,82,953.8,1100.0,1391,0,3.45,4.31,2.65,8.39,180.12,67.21
2025-12-17,-14.2,-16.2,-11.0,16.6,22.4,242,0.0,0.0,80,956.0,510.0,661,0,4.37,5.13,3.81,11.03,223.5,57.42
2025-12-18,-13.9,-16.5,-10.6,13.3,14.7,235,0.1,0.07,84,961.6,340.0,417,0,8.95,10.0,4.9,10.68,272.75,48.33
2025-12-19,-8.8,-10.9,-7.3,16.6,20.2,215,0.4,0.35,84,963.3,420.0,507,0,11.2,12.12,3.96,10.12,244.33,54.08
2025-12-20,-8.0,-9.3,-6.7,17.7,22.1,211,2.7,1.89,84,949.3,430.0,630,0,5.74,6.17,3.61,9.67,218.62,59.75
2025-12-21,-13.1,-20.1,-7.7,8.6,15.0,265,0.7,0.49,85,955.9,125.0,332,0,7.88,8.14,7.93,16.9,389.96,42.33
2025-12-22,-13.2,-19.6,-6.6,16.1,20.2,221,0.0,0.0,85,964.0,240.0,428,0,4.71,4.73,4.19,9.7,251.38,49.25
2025-12-23,-4.1,-7.9,-2.6,14.0,16.9,206,0.2,0.07,90,961.6,315.0,456,0,4.25,4.36,4.25,10.77,228.29,59.17
2025-12-24,-5.8,-8.7,-3.7,16.5,19.1,203,1.3,0.91,85,957.1,315.0,509,0,7.7,8.64,3.7,10.13,222.54,67.29
2025-12-25,-4.7,-7.6,-3.3,18.9,23.4,220,3.6,2.45,91,950.9,325.0,647,0,3.95,4.39,3.56,9.78,224.25,58.92
2025-12-26,-15.4,-26.6,-6.9,12.9,20.2,249,3.3,2.31,83,950.0,140.0,394,0,5.07,5.34,4.27,9.79,272.67,57.88
2025-12-27,-22.7,-26.0,-18.4,7.3,11.5,201,0.0,0.0,78,957.6,30.0,109,0,16.48,17.0,8.59,16.95,474.42,52.83
2025-12-28,-18.0,-24.5,-11.7,9.1,12.2,120,0.0,0.0,73,953.5,35.0,86,1,13.57,14.6,7.7,18.38,367.42,68.38
2025-12-29,-5.5,-9.1,-2.8,12.3,17.3,155,0.1,0.07,78,946.9,85.0,209,1,11.38,16.46,4.12,10.1,271.33,83.71
2025-12-30,1.0,-2.6,2.6,16.4,25.2,184,0.7,0.0,86,941.0,210.0,440,0,12.58,18.82,4.21,10.7,240.17,85.5
2025-12-31,0.4,-3.0,2.2,13.8,26.6,191,4.4,1.68,95,944.7,55.0,410,0,5.6,7.27,4.42,9.42,294.04,68.04
2026-01-01,-7.4,-10.5,-3.6,12.4,23.5,229,0.1,0.07,88,961.1,145.0,411,0,3.44,3.58,6.2,18.53,263.0,65.62
2026-01-02,-7.9,-12.2,-4.2,8.3,12.7,110,0.0,0.0,86,959.1,60.0,151,0,7.27,7.62,6.6,19.44,316.83,69.12
2026-01-03,-6.4,-10.9,-4.5,7.6,11.7,166,0.0,0.0,87,956.1,45.0,214,0,14.04,16.68,9.03,22.26,373.75,66.75
2026-01-04,-5.6,-11.2,-2.9,13.4,17.2,204,3.7,2.59,89,958.9,80.0,473,0,8.87,11.61,4.75,12.38,264.96,55.88
2026-01-05,-8.6,-10.4,-7.1,17.4,20.8,227,0.6,0.42,88,967.7,420.0,522,0,2.53,2.61,4.15,10.57,222.54,66.04
2026-01-06,-6.5,-9.8,-5.2,22.8,29.4,226,1.3,0.91,84,963.6,445.0,634,0,5.59,6.97,2.47,7.27,204.79,71.04
2026-01-07,-9.4,-11.2,-7.5,13.6,15.8,250,0.0,0.0,90,967.0,450.0,490,0,2.31,2.55,3.56,10.63,227.79,74.71
2026-01-08,-12.8,-15.3,-11.2,7.7,13.3,237,0.0,0.0,86,970.4,70.0,272,0,11.1,11.86,10.74,28.42,376.96,67.29
2026-01-09,-11.1,-15.4,-6.7,8.9,11.4,124,0.0,0.0,68,963.3,60.0,98,0,12.15,13.43,7.32,15.9,352.67,71.29
2026-01-10,-7.2,-12.1,-3.0,8.7,14.2,185,0.0,0.0,65,953.3,50.0,173,0,11.64,14.28,5.05,10.72,325.67,82.92
2026-01-11,-1.8,-6.8,1.9,11.2,19.2,184,0.0,0.0,74,948.5,50.0,222,0,15.92,20.52,5.33,11.36,329.5,85.38
2026-01-12,-4.5,-10.0,0.9,25.2,30.2,238,7.9,5.18,91,949.6,550.0,765,0,3.3,4.73,2.8,7.88,235.08,60.67
2026-01-13,-12.9,-16.9,-10.2,10.8,21.9,296,0.1,0.07,83,964.5,195.0,377,0,5.72,6.07,6.03,13.67,302.71,58.83
2026-01-14,-19.4,-22.9,-17.2,19.9,22.3,67,0.0,0.0,76,967.3,275.0,360,0,3.62,3.71,3.74,9.57,227.0,54.54
2026-01-15,-20.9,-23.6,-17.1,20.1,23.6,72,0.0,0.0,73,970.4,275.0,354,0,2.69,2.9,3.94,6.26,212.25,67.25
2026-01-16,-23.1,-27.2,-19.3,18.3,20.8,57,0.0,0.0,73,971.3,245.0,349,0,3.72,3.92,6.62,9.03,224.08,61.79
2026-01-17,-25.6,-28.5,-21.7,13.4,16.3,70,0.0,0.0,69,975.4,130.0,228,0,3.93,4.17,4.02,5.87,250.83,65.17
2026-01-18,-23.1,-26.1,-18.5,6.0,11.4,112,0.0,0.0,65,969.8,20.0,63,0,15.83,17.1,9.02,18.72,467.92,64.92
2026-01-19,-19.5,-24.6,-14.1,7.9,12.8,190,0.0,0.0,67,962.4,50.0,139,0,17.88,20.4,5.82,9.82,354.58,73.92
2026-01-20,-16.0,-19.0,-12.4,13.3,15.3,207,0.0,0.0,72,958.4,210.0,336,0,21.2,26.1,4.23,8.81,269.0,72.04
2026-01-21,-16.8,-21.6,-12.9,7.5,12.6,196,0.0,0.0,78,958.0,20.0,154,0,27.72,31.33,9.92,24.07,429.17,58.71
2026-01-22,-18.2,-22.2,-13.9,11.9,15.7,60,0.0,0.0,79,955.4,30.0,190,0,16.24,17.64,5.76,10.51,290.33,60.54
2026-01-23,-17.0,-22.5,-14.2,10.2,14.7,50,2.7,1.89,80,955.3,15.0,213,0,9.96,11.16,10.97,12.92,321.12,48.42
2026-01-24,-19.4,-27.1,-13.5,5.1,8.0,175,0.2,0.14,82,957.6,25.0,104,0,22.57,24.22,13.87,31.33,583.75,47.71
2026-01-25,-13.3,-18.4,-9.0,6.9,9.7,123,0.8,0.56,81,955.3,45.0,107,0,17.56,24.66,6.68,15.1,414.88,73.08
2026-01-26,-11.5,-16.0,-8.7,5.1,8.5,226,0.9,0.63,88,956.6,20.0,157,0,16.57,19.54,9.65,26.87,550.58,68.21
2026-01-27,-11.5,-16.3,-6.9,8.4,13.7,66,0.5,0.35,85,958.4,40.0,161,0,9.31,10.01,5.88,12.03,489.62,65.46
2026-01-28,-12.2,-17.0,-10.1,6.9,12.1,42,0.8,0.56,86,960.0,75.0,118,0,10.01,11.35,6.27,10.76,555.79,63.21
2026-01-29,-14.7,-19.7,-10.0,4.8,7.3,194,0.0,0.0,88,967.3,20.0,115,0,15.33,15.71,11.45,26.61,551.17,70.21
2026-01-30,-17.2,-25.8,-9.1,8.2,11.8,102,0.0,0.0,71,961.3,20.0,38,0,21.9,24.8,12.58,34.36,471.38,72.33
2026-01-31,-11.8,-16.7,-4.4,9.1,11.7,106,0.0,0.0,71,956.0,25.0,43,0,21.6,28.53,9.22,23.46,446.67,76.42
2026-02-01,-9.4,-12.9,-3.8,9.6,12.5,106,0.0,0.0,77,955.6,40.0,56,0,25.46,34.73,6.8,17.8,446.83,94.29
2026-02-02,-5.5,-11.4,0.3,9.1,11.5,143,0.7,0.49,85,952.7,40.0,167,0,24.58,37.18,5.81,14.91,392.75,94.38
2026-02-03,-9.0,-16.2,-2.0,8.0,10.6,11,0.6,0.28,89,955.9,125.0,189,0,11.96,17.31,7.81,13.42,353.75,69.17
2026-02-04,-11.1,-17.7,-5.7,8.9,12.5,123,0.0,0.0,85,959.9,85.0,168,0,6.48,8.25,6.66,11.57,322.83,74.62
2026-02-05,-4.6,-8.8,-1.0,13.4,18.7,158,0.0,0.0,77,950.2,165.0,298,0,7.22,11.85,3.17,7.33,272.38,99.54
2026-02-06,-2.7,-9.9,0.7,24.5,28.4,207,2.1,0.63,86,947.2,385.0,786,0,4.22,9.39,2.88,8.25,215.67,72.46
2026-02-07,-12.0,-14.7,-10.4,15.2,22.7,241,1.9,1.33,85,960.7,375.0,462,0,6.61,6.95,4.05,10.19,265.46,65.83
2026-02-08,-12.4,-17.8,-7.8,12.4,18.6,174,0.0,0.0,77,959.8,180.0,283,0,6.61,7.4,3.84,8.97,256.0,80.75
2026-02-09,-2.6,-7.6,2.0,16.3,19.4,178,1.5,1.05,72,939.3,380.0,502,0,9.5,18.81,3.05,8.06,214.67,93.38
2026-02-10,0.4,-0.7,3.0,21.9,30.7,211,5.9,2.24,92,935.7,365.0,722,0,4.79,8.46,3.01,7.73,200.83,77.38
2026-02-11,-10.7,-16.3,0.2,25.0,30.3,242,5.6,3.99,82,946.0,775.0,903,0,2.54,3.12,2.0,7.02,205.83,78.33
2026-02-12,-18.3,-22.0,-15.5,9.0,19.1,224,0.2,0.14,80,961.9,35.0,240,0,12.48,13.4,7.36,18.71,362.54,73.92
2026-02-13,-17.4,-22.7,-10.5,10.0,12.6,99,0.0,0.0,74,960.3,35.0,63,0,11.25,12.52,5.89,14.29,382.08,73.04
2026-02-14,-15.7,-20.0,-9.3,8.0,11.5,111,0.0,0.0,66,958.5,25.0,43,0,18.89,20.32,9.32,27.65,470.29,85.5
2026-02-15,-11.1,-18.7,-3.5,10.6,12.9,118,0.0,0.0,76,957.9,30.0,94,0,15.82,18.86,6.92,18.63,309.67,91.79
2026-02-16,-3.0,-8.2,1.1,13.4,14.9,177,0.0,0.0,82,952.2,95.0,250,0,13.54,20.89,3.52,8.37,247.92,106.5
2026-02-17,-0.5,-3.5,1.4,13.8,19.3,218,0.0,0.0,92,954.7,120.0,351,0,17.24,31.76,3.88,9.58,256.58,89.04
2026-02-18,1.5,0.6,2.5,20.7,25.9,223,2.7,0.49,98,949.1,190.0,581,0,6.4,13.54,2.93,7.01,226.88,69.54
2026-02-19,-6.8,-16.1,0.3,15.3,19.6,37,13.8,9.59,90,952.1,85.0,308,0,1.75,2.0,3.45,7.41,257.92,72.0
2026-02-20,-14.4,-19.1,-9.9,13.2,21.8,81,0.0,0.0,77,964.6,60.0,193,0,6.23,7.88,5.34,12.33,280.29,76.5
2026-02-21,-8.2,-12.8,-5.0,17.0,23.9,176,5.3,3.71,78,955.0,135.0,526,0,4.23,5.5,3.04,7.14,226.29,87.62
2026-02-22,-5.9,-8.9,-2.8,14.4,25.4,217,1.7,1.19,89,952.1,200.0,673,0,3.01,3.21,3.45,10.97,251.5,79.0
2026-02-23,-15.2,-21.0,-3.5,22.4,33.2,256,2.8,1.96,80,949.1,65.0,644,0,5.03,5.71,3.07,7.03,255.88,81.83
2026-02-24,-21.8,-27.3,-16.7,5.4,10.7,59,0.0,0.0,78,964.9,10.0,62,0,16.04,17.47,7.31,21.27,495.96,77.92
2026-02-25,-18.2,-22.8,-12.8,12.1,16.4,73,0.0,0.0,70,965.4,50.0,154,0,12.26,13.68,3.59,8.02,273.83,82.83
2026-02-26,-20.6,-25.2,-17.5,17.8,20.6,60,0.0,0.0,72,961.3,190.0,308,0,9.87,11.31,3.19,8.84,238.42,72.21
2026-02-27,-25.8,-29.2,-21.1,10.9,16.3,57,0.0,0.0,72,963.3,25.0,172,0,11.14,11.94,9.48,20.72,347.83,59.67
2026-02-28,-26.0,-31.7,-19.9,2.2,4.7,205,0.0,0.0,77,962.5,10.0,60,0,20.56,22.78,11.45,33.54,761.67,67.79
2026-03-01,-20.6,-28.5,-13.0,8.0,11.1,118,0.0,0.0,75,962.6,25.0,105,0,20.27,23.31,9.75,27.45,442.88,74.83
2026-03-02,-13.4,-16.8,-9.6,10.6,15.1,207,0.0,0.0,80,958.1,120.0,239,0,16.22,22.65,4.66,10.6,293.83,90.58
2026-03-03,-7.9,-11.1,-5.6,15.9,20.0,226,1.8,1.26,86,957.1,105.0,464,0,11.1,16.78,3.32,8.92,249.17,87.75
2026-03-04,-6.2,-11.0,-1.1,9.0,13.3,182,0.0,0.0,82,955.9,55.0,207,0,16.77,25.31,4.49,9.74,278.88,92.88
2026-03-05,-4.5,-7.8,-2.6,14.9,17.4,219,1.1,0.77,92,953.4,165.0,443,0,6.53,9.26,3.54,8.42,226.25,90.71
2026-03-06,-2.7,-4.2,-1.5,13.1,20.5,231,1.0,0.7,91,957.1,115.0,499,0,4.62,4.95,5.37,13.81,247.96,81.25
2026-03-07,-2.1,-4.3,0.1,19.5,26.8,203,0.1,0.07,90,956.2,425.0,634,0,3.62,4.83,3.09,8.72,197.21,95.58
2026-03-08,-1.5,-4.9,1.7,20.4,29.4,216,2.5,1.19,89,950.4,405.0,808,0,3.73,5.58,2.68,7.66,201.75,92.04
2026-03-09,-3.4,-6.4,0.2,14.2,24.6,227,2.0,1.33,89,947.0,280.0,666,0,4.63,5.5,3.6,10.42,244.71,82.62
2026-03-10,-12.0,-23.8,-3.3,25.3,40.8,233,0.6,0.49,81,949.1,265.0,913,0,6.77,8.95,2.97,7.38,225.33,79.0
2026-03-11,-20.7,-25.6,-15.7,21.2,28.5,228,0.0,0.0,74,973.6,365.0,578,0,9.91,13.38,2.26,6.75,231.67,84.33
2026-03-12,-10.1,-15.2,-5.9,25.4,30.4,224,2.8,1.96,82,970.4,600.0,685,0,18.58,24.87,2.29,6.82,233.25,82.58
2026-03-13,-4.4,-6.0,-2.1,19.8,23.8,230,0.0,0.0,87,967.8,415.0,563,0,14.4,22.95,3.01,8.35,229.25,82.88
2026-03-14,-2.2,-5.7,-0.1,13.6,17.9,239,0.0,0.0,88,965.8,205.0,445,0,20.0,42.33,3.56,10.06,246.62,87.62
2026-03-15,-4.2,-6.2,-2.2,9.2,14.3,249,1.3,0.91,91,964.5,90.0,233,0,6.86,9.71,4.84,10.3,445.21,91.71
2026-03-16,-1.9,-4.3,0.6,9.9,14.6,100,0.0,0.0,87,967.7,100.0,337,0,5.08,5.23,4.05,10.16,376.42,90.42
2026-03-17,-5.0,-9.2,0.1,9.4,12.3,80,0.0,0.0,87,960.9,35.0,161,0,8.85,9.92,3.9,12.68,328.29,89.29
2026-03-18,-6.3,-11.8,-1.8,4.8,8.3,5,0.0,0.0,95,957.1,20.0,112,0,5.87,6.42,5.47,13.62,425.17,86.54
2026-03-19,-5.2,-8.2,-2.2,4.5,10.9,283,0.0,0.0,96,958.2,10.0,163,0,5.35,7.02,5.45,13.67,399.5,104.08
2026-03-20,-4.8,-7.7,-0.1,4.1,8.5,66,0.0,0.0,94,959.0,30.0,96,0,10.62,13.85,10.01,30.96,457.46,105.29
2026-03-21,-3.6,-9.6,3.2,5.6,10.9,91,0.0,0.0,81,952.4,10.0,38,0,25.08,35.74,12.1,42.51,572.75,109.46
2026-03-22,-1.2,-7.8,4.5,5.3,7.8,274,0.0,0.0,76,950.3,25.0,119,0,31.17,41.34,7.51,20.88,474.58,95.75
2026-03-23,-0.5,-5.4,4.2,5.7,10.7,339,0.0,0.0,87,952.2,30.0,212,0,18.33,25.97,5.15,13.79,383.29,86.42
2026-03-24,-2.1,-4.1,1.8,6.5,9.6,273,0.0,0.0,92,960.7,30.0,226,0,11.39,13.09,7.99,25.89,336.04,94.79
2026-03-25,1.5,-4.3,7.6,5.4,9.6,122,0.0,0.0,74,961.1,30.0,259,0,18.05,20.54,8.37,28.95,334.67,80.04
2026-03-26,5.3,-0.9,14.1,9.5,13.3,84,0.0,0.0,62,958.2,55.0,205,0,13.1,16.68,4.12,10.84,250.96,70.83
2026-03-27,6.3,0.4,13.5,14.1,17.7,81,0.0,0.0,62,959.4,70.0,380,0,7.84,20.2,2.33,6.99,212.54,74.58
2026-03-28,6.7,1.6,14.4,15.1,16.6,79,0.0,0.0,77,956.3,170.0,410,0,18.63,48.2,2.36,12.95,208.04,74.54
2026-03-29,7.2,-0.1,16.6,10.7,14.2,82,0.0,0.0,66,952.8,75.0,246,0,9.02,12.83,2.85,7.73,211.12,71.54
2026-03-30,8.5,1.2,17.5,12.1,15.4,90,0.0,0.0,55,951.4,90.0,320,0,4.86,6.52,2.75,7.48,180.83,70.46
2026-03-31,9.4,1.6,18.9,7.6,12.0,83,0.0,0.0,59,949.1,40.0,221,0,5.43,9.78,4.17,11.41,273.12,64.58
2026-04-01,9.3,1.7,17.3,9.3,16.8,55,0.0,0.0,63,949.8,10.0,276,0,8.88,13.62,3.93,13.02,256.83,62.88
2026-04-02,10.3,1.8,20.1,8.7,16.2,96,0.0,0.0,66,952.4,30.0,293,0,8.38,9.74,6.52,25.68,289.12,67.12
2026-04-03,11.9,3.7,21.2,8.0,14.8,79,0.0,0.0,59,950.2,15.0,338,0,6.78,8.04,4.04,11.23,253.54,69.12
2026-04-04,12.3,3.6,21.4,10.1,14.7,149,0.3,0.0,52,944.5,45.0,334,0,3.6,4.53,4.42,11.75,216.92,72.25
2026-04-05,10.9,7.4,13.9,13.8,23.4,249,0.2,0.0,78,944.1,45.0,538,0,11.67,14.51,3.76,10.27,225.5,73.83
2026-04-06,9.4,1.6,15.9,4.5,12.1,51,0.0,0.0,74,947.6,10.0,563,0,17.88,20.19,7.25,19.02,331.21,71.21
2026-04-07,11.9,5.3,19.5,9.5,12.7,128,0.0,0.0,65,946.1,25.0,693,0,11.04,13.51,3.4,10.75,244.79,77.46
2026-04-08,10.2,7.5,12.4,11.7,19.6,44,1.1,0.0,73,946.7,20.0,363,0,14.02,15.83,2.93,6.7,236.04,70.92
2026-04-09,9.0,5.9,13.9,13.9,21.2,129,8.1,0.0,83,948.4,60.0,368,0,10.21,17.28,4.36,13.37,198.08,70.58
2026-04-10,7.9,4.7,10.6,13.6,17.9,270,2.2,0.0,90,953.7,325.0,444,0,8.99,11.36,3.75,9.24,216.75,52.25
2026-04-11,8.3,3.1,13.9,7.3,12.5,26,0.0,0.0,78,961.3,30.0,461,0,12.75,16.68,4.1,12.68,227.92,63.88
2026-04-12,8.9,2.0,15.4,5.6,10.6,89,0.0,0.0,68,961.5,20.0,433,0,11.1,13.47,4.52,13.76,265.33,67.42
2026-04-13,9.8,3.1,16.9,9.3,17.9,350,0.5,0.0,73,958.6,10.0,537,0,7.57,8.9,4.11,8.97,225.42,70.88
2026-04-14,7.3,1.1,13.5,7.8,15.4,70,0.0,0.0,65,958.3,10.0,449,0,5.51,5.82,6.6,21.7,263.25,73.62
2026-04-15,7.1,2.3,13.5,11.6,22.0,32,4.5,1.05,74,949.7,20.0,393,0,10.72,13.97,5.2,11.98,207.88,70.88
2026-04-16,-1.5,-3.7,1.7,19.5,23.6,49,7.3,4.55,87,948.8,480.0,584,0,10.02,11.92,5.1,14.15,189.96,75.5
2026-04-17,-1.2,-5.5,4.0,15.4,21.6,28,0.0,0.0,61,955.8,45.0,838,0,7.4,9.02,3.89,10.67,212.33,83.96
2026-04-18,3.4,-2.6,10.2,9.3,11.2,227,0.0,0.0,59,964.0,50.0,513,0,13.03,14.65,4.47,13.46,203.5,91.71
2026-04-19,6.4,-1.3,13.7,6.1,10.2,72,0.0,0.0,55,957.2,35.0,534,0,26.37,29.58,6.57,21.86,200.38,97.25
2026-04-20,9.1,-0.3,17.0,4.8,8.5,120,0.0,0.0,54,953.9,15.0,490,0,15.6,16.75,7.7,22.35,222.29,80.04
2026-04-21,12.9,6.3,19.9,9.2,14.5,171,0.4,0.0,54,948.1,70.0,698,0,5.17,9.99,4.37,9.72,189.58,83.25
2026-04-22,15.2,8.7,21.9,13.0,25.3,183,0.8,0.0,58,943.4,30.0,580,0,14.09,34.19,4.83,11.69,170.04,80.62
2026-04-23,13.5,10.2,16.0,13.5,19.3,242,1.5,0.0,77,943.7,160.0,561,0,12.79,23.45,3.65,8.74,173.08,80.12
2026-04-24,12.4,4.5,19.4,7.9,15.7,219,0.0,0.0,68,952.6,25.0,688,0,9.77,12.97,5.08,12.45,197.42,76.54
2026-04-25,16.0,8.2,22.7,11.8,20.6,185,0.0,0.0,58,952.1,25.0,816,0,7.96,13.27,4.09,9.54,169.5,77.75
2026-04-26,14.0,5.3,23.7,18.9,31.3,207,6.5,0.0,64,948.8,60.0,847,0,5.51,9.35,2.69,6.7,165.79,88.88
2026-04-27,8.1,1.9,13.3,7.2,13.9,317,0.0,0.0,65,958.4,40.0,732,0,10.03,10.75,3.85,7.97,202.21,76.54
2026-04-28,10.7,4.1,16.7,14.4,18.3,88,0.0,0.0,51,960.0,130.0,677,0,7.5,8.19,2.62,9.15,163.71,79.38
2026-04-29,13.4,4.9,22.4,9.4,17.7,88,0.0,0.0,51,957.0,40.0,382,0,2.99,3.2,4.08,9.78,176.38,80.33
2026-04-30,17.0,9.2,26.4,10.0,13.9,112,0.0,0.0,38,953.2,50.0,629,0,2.47,2.7,3.76,7.95,161.79,81.12
2026-05-01,18.9,10.5,26.6,13.2,17.5,172,0.0,0.0,35,948.6,85.0,917,0,2.62,4.38,3.16,7.8,153.38,86.96
2026-05-02,14.6,8.7,19.2,11.1,16.1,309,0.0,0.0,50,954.6,80.0,645,0,4.54,5.16,2.95,7.05,175.21,85.25
2026-05-03,14.1,9.3,19.0,11.4,13.7,20,0.0,0.0,43,956.3,155.0,698,0,2.57,2.72,2.63,4.55,181.62,81.54
2026-05-04,14.6,8.1,20.6,8.0,12.7,95,0.0,0.0,39,957.2,100.0,784,0,6.27,6.54,4.05,11.15,185.79,81.58
2026-05-05,17.8,9.9,24.8,13.0,16.6,192,0.0,0.0,36,954.3,115.0,904,0,4.3,4.83,3.41,9.19,164.33,81.17
2026-05-06,20.1,13.0,27.1,12.4,17.3,222,0.0,0.0,33,953.4,120.0,999,0,6.31,17.31,3.52,7.74,164.58,81.67
2026-05-07,21.3,13.5,29.3,11.8,18.7,196,0.3,0.0,42,951.2,80.0,1101,0,5.73,12.44,3.51,7.36,169.83,80.17
2026-05-08,19.6,13.5,26.0,7.1,18.6,211,0.8,0.0,57,950.1,25.0,476,0,11.65,22.12,6.31,18.29,187.42,81.33
2026-05-09,20.4,14.0,25.6,15.4,23.7,229,0.0,0.0,46,946.4,30.0,1371,0,7.0,15.84,3.35,7.29,160.33,95.58
2026-05-10,13.2,8.2,16.7,14.3,23.4,282,1.6,0.0,61,944.5,250.0,793,0,7.4,11.24,2.8,5.64,152.21,77.79
2026-05-11,7.1,3.4,10.2,13.8,19.5,331,0.0,0.0,44,955.8,160.0,1271,0,6.02,7.09,2.5,4.84,153.12,80.17
2026-05-12,7.9,0.2,14.0,12.4,19.4,268,0.0,0.0,45,962.2,85.0,1031,0,5.33,5.75,3.45,6.41,158.46,78.96
2026-05-13,10.0,7.2,13.5,8.0,13.4,264,0.3,0.0,50,959.7,95.0,581,0,8.15,9.81,4.48,6.82,157.0,61.67
2026-05-14,11.7,4.2,17.8,12.0,19.4,42,0.0,0.0,46,959.1,45.0,1048,0,9.72,11.56,3.81,3.82,171.79,67.92
2026-05-15,11.9,3.9,18.7,11.2,16.3,83,0.0,0.0,32,960.2,130.0,776,0,1.39,1.53,3.2,6.73,160.83,73.08
2026-05-16,15.5,6.3,22.6,8.5,14.5,75,0.0,0.0,29,956.6,65.0,766,0,1.97,2.31,3.23,5.38,155.62,68.75
2026-05-17,18.8,10.5,24.8,11.6,17.6,36,0.0,0.0,37,956.3,15.0,1078,0,4.85,7.21,3.14,3.55,158.38,80.17
2026-05-18,17.1,10.6,22.8,13.6,15.7,54,0.0,0.0,28,954.4,180.0,790,0,1.31,1.37,3.54,8.57,145.46,78.38
2026-05-19,15.5,8.8,21.1,12.7,17.0,62,0.0,0.0,25,953.8,100.0,879,0,2.25,2.42,3.49,7.4,146.92,77.42
2026-05-20,15.6,6.8,22.8,8.1,11.3,194,0.0,0.0,25,952.2,70.0,670,0,2.31,2.37,4.65,10.35,162.29,81.29
2026-05-21,11.7,6.3,16.4,17.1,26.8,30,0.2,0.0,52,947.3,60.0,733,0,4.59,5.07,3.09,5.3,148.46,74.12
2026-05-22,7.9,3.2,12.0,14.9,18.8,35,0.0,0.0,50,955.2,60.0,974,0,8.48,9.45,2.69,6.95,149.83,68.75
2026-05-23,11.8,2.2,19.0,11.0,17.9,258,0.0,0.0,46,956.4,35.0,755,0,3.95,4.17,5.06,8.15,175.04,67.33
2026-05-24,17.0,12.2,21.9,10.5,15.6,285,0.9,0.0,47,954.7,30.0,810,0,7.51,8.85,2.46,5.4,144.21,73.67
2026-05-25,19.9,10.9,26.5,8.3,13.0,179,0.0,0.0,45,955.3,30.0,935,0,11.28,13.32,4.28,9.75,150.0,78.92
2026-05-26,21.9,13.9,28.5,7.6,16.8,126,0.4,0.0,41,950.3,30.0,972,0,12.32,15.29,5.62,10.28,170.96,80.33
2026-05-27,22.4,16.3,29.4,14.0,25.2,166,0.0,0.0,37,943.8,135.0,1484,0,8.74,11.2,3.15,5.38,138.33,84.92
2026-05-28,15.0,11.1,19.3,21.6,33.0,231,8.3,0.0,70,945.1,430.0,1087,0,9.65,18.34,2.46,4.95,125.38,81.83
2026-05-29,18.4,11.1,24.8,18.4,29.4,237,0.0,0.0,49,954.6,50.0,1192,0,11.86,29.47,2.73,4.76,133.38,74.67
2026-05-30,22.6,13.4,30.0,9.2,15.1,156,0.0,0.0,39,953.7,45.0,1105,0,6.69,14.08,4.63,6.52,140.67,72.12
2026-05-31,26.1,17.9,33.1,9.2,13.7,152,0.0,0.0,30,948.1,10.0,1291,0,5.5,9.21,4.08,5.6,151.54,75.46
2026-06-01,25.1,19.0,34.1,10.3,21.6,86,4.8,0.0,39,946.2,40.0,746,0,7.3,13.84,3.43,5.66,143.5,80.21
2026-06-02,23.3,17.7,27.7,11.5,14.6,333,0.0,0.0,39,950.2,70.0,948,0,8.1,13.26,2.68,5.73,140.0,85.42
2026-06-03,23.4,17.3,30.6,12.4,22.1,102,0.4,0.0,39,951.3,105.0,1006,0,6.9,10.87,3.87,9.93,155.62,88.42
2026-06-04,23.0,17.2,28.3,6.4,12.6,189,0.7,0.0,47,949.3,15.0,928,0,14.42,22.72,6.16,11.03,146.96,85.38
2026-06-05,21.9,13.7,28.3,7.9,15.5,228,0.0,0.0,39,949.3,20.0,1136,0,17.32,56.46,5.53,8.73,141.88,76.71
2026-06-06,22.4,13.6,28.3,6.4,11.4,241,0.0,0.0,38,951.3,10.0,1057,0,12.75,29.07,5.16,8.65,155.29,76.79
